State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
Kentucky,3/23/2019,"1,957",3/16/2019,"20,317","1,879,936",1.08
Kentucky,3/30/2019,"2,168",3/23/2019,"18,417","1,879,936",0.98
Kentucky,4/6/2019,"2,774",3/30/2019,"18,087","1,879,936",0.96
Kentucky,4/13/2019,"2,108",4/6/2019,"16,778","1,883,260",0.89
Kentucky,4/20/2019,"1,983",4/13/2019,"17,427","1,883,260",0.93
Kentucky,4/27/2019,"1,716",4/20/2019,"15,765","1,883,260",0.84
Kentucky,5/4/2019,"1,938",4/27/2019,"16,169","1,883,260",0.86
Kentucky,5/11/2019,"1,709",5/4/2019,"15,342","1,883,260",0.81
Kentucky,5/18/2019,"2,272",5/11/2019,"15,678","1,883,260",0.83
Kentucky,5/25/2019,"2,638",5/18/2019,"15,638","1,883,260",0.83
Kentucky,6/1/2019,"2,403",5/25/2019,"16,305","1,883,260",0.87
Kentucky,6/8/2019,"2,201",6/1/2019,"16,309","1,883,260",0.87
Kentucky,6/15/2019,"1,936",6/8/2019,"16,535","1,883,260",0.88
Kentucky,6/22/2019,"3,086",6/15/2019,"16,608","1,883,260",0.88
Kentucky,6/29/2019,"3,555",6/22/2019,"16,599","1,883,260",0.88
Kentucky,7/6/2019,"6,070",6/29/2019,"17,838","1,883,260",0.95
Kentucky,7/13/2019,"5,442",7/6/2019,"17,861","1,886,070",0.95
Kentucky,7/20/2019,"5,388",7/13/2019,"17,747","1,886,070",0.94
Kentucky,7/27/2019,"2,042",7/20/2019,"17,985","1,886,070",0.95
Kentucky,8/3/2019,"2,034",7/27/2019,"17,628","1,886,070",0.93
Kentucky,8/10/2019,"2,457",8/3/2019,"17,397","1,886,070",0.92
Kentucky,8/17/2019,"2,235",8/10/2019,"16,820","1,886,070",0.89
Kentucky,8/24/2019,"1,974",8/17/2019,"17,311","1,886,070",0.92
Kentucky,8/31/2019,"1,842",8/24/2019,"16,720","1,886,070",0.89
Kentucky,9/7/2019,"1,788",8/31/2019,"6,623","1,886,070",0.35
Kentucky,9/14/2019,"1,875",9/7/2019,"16,422","1,886,070",0.87
Kentucky,9/21/2019,"2,236",9/14/2019,"16,015","1,886,070",0.85
Kentucky,9/28/2019,"2,373",9/21/2019,"15,505","1,886,070",0.82
Kentucky,10/5/2019,"2,421",9/28/2019,"15,963","1,886,070",0.85
Kentucky,10/12/2019,"2,636",10/5/2019,"15,643","1,889,353",0.83
Kentucky,10/19/2019,"2,359",10/12/2019,"15,598","1,889,353",0.83
Kentucky,10/26/2019,"2,143",10/19/2019,"16,216","1,889,353",0.86
Kentucky,11/2/2019,"2,056",10/26/2019,"16,702","1,889,353",0.88
Kentucky,11/9/2019,"2,352",11/2/2019,"15,722","1,889,353",0.83
Kentucky,11/16/2019,"2,273",11/9/2019,"15,979","1,889,353",0.85
Kentucky,11/23/2019,"2,972",11/16/2019,"15,599","1,889,353",0.83
Kentucky,11/30/2019,"3,187",11/23/2019,"15,003","1,889,353",0.79
Kentucky,12/7/2019,"3,593",11/30/2019,"18,823","1,889,353",1
Kentucky,12/14/2019,"3,663",12/7/2019,"17,264","1,889,353",0.91
Kentucky,12/21/2019,"4,603",12/14/2019,"18,879","1,889,353",1
Kentucky,12/28/2019,"6,211",12/21/2019,"18,489","1,889,353",0.98
Kentucky,1/4/2020,"5,175",12/28/2019,"22,515","1,890,475",1.19
Kentucky,1/11/2020,"3,968",1/4/2020,"25,124","1,890,475",1.33
Kentucky,1/18/2020,"3,084",1/11/2020,"24,066","1,890,475",1.27
Kentucky,1/25/2020,"2,569",1/18/2020,"22,874","1,890,475",1.21
Kentucky,2/1/2020,"2,625",1/25/2020,"23,219","1,890,475",1.23
Kentucky,2/8/2020,"2,936",2/1/2020,"22,937","1,890,475",1.21
Kentucky,2/15/2020,"2,813",2/8/2020,"23,076","1,890,475",1.22
Kentucky,2/22/2020,"2,508",2/15/2020,"22,623","1,890,475",1.2
Kentucky,2/29/2020,"2,223",2/22/2020,"23,733","1,890,475",1.26
Kentucky,3/7/2020,"2,463",2/29/2020,"22,770","1,890,475",1.2
Kentucky,3/14/2020,"2,785",3/7/2020,"22,940","1,890,475",1.21
Kentucky,3/21/2020,"49,023",3/14/2020,"22,328","1,890,475",1.18
Louisiana,1/5/2019,"1,826",12/29/2018,"15,954","1,876,044",0.85
Louisiana,1/12/2019,"2,580",1/5/2019,"15,999","1,878,839",0.85
Louisiana,1/19/2019,"2,222",1/12/2019,"15,851","1,878,839",0.84
Louisiana,1/26/2019,"1,759",1/19/2019,"15,866","1,878,839",0.84
Louisiana,2/2/2019,"2,062",1/26/2019,"16,467","1,878,839",0.88
Louisiana,2/9/2019,"1,971",2/2/2019,"15,730","1,878,839",0.84
Louisiana,2/16/2019,"1,672",2/9/2019,"14,607","1,878,839",0.78
Louisiana,2/23/2019,"1,784",2/16/2019,"15,317","1,878,839",0.82
Louisiana,3/2/2019,"1,674",2/23/2019,"15,535","1,878,839",0.83
Louisiana,3/9/2019,"1,584",3/2/2019,"14,565","1,878,839",0.78
Louisiana,3/16/2019,"1,661",3/9/2019,"14,268","1,878,839",0.76
Louisiana,3/23/2019,"1,619",3/16/2019,"14,074","1,878,839",0.75
Louisiana,3/30/2019,"1,666",3/23/2019,"14,283","1,878,839",0.76
Louisiana,4/6/2019,"1,656",3/30/2019,"13,668","1,878,839",0.73
Louisiana,4/13/2019,"1,887",4/6/2019,"13,414","1,882,518",0.71
Louisiana,4/20/2019,"1,593",4/13/2019,"13,218","1,882,518",0.7
Louisiana,4/27/2019,"2,030",4/20/2019,"13,136","1,882,518",0.7
Louisiana,5/4/2019,"2,009",4/27/2019,"13,841","1,882,518",0.74
Louisiana,5/11/2019,"2,028",5/4/2019,"13,409","1,882,518",0.71
Louisiana,5/18/2019,"2,296",5/11/2019,"13,389","1,882,518",0.71
Louisiana,5/25/2019,"2,742",5/18/2019,"13,528","1,882,518",0.72
Louisiana,6/1/2019,"2,800",5/25/2019,"14,745","1,882,518",0.78
Louisiana,6/8/2019,"2,818",6/1/2019,"15,358","1,882,518",0.82
Louisiana,6/15/2019,"2,372",6/8/2019,"16,384","1,882,518",0.87
Louisiana,6/22/2019,"2,238",6/15/2019,"16,630","1,882,518",0.88
Louisiana,6/29/2019,"2,206",6/22/2019,"17,617","1,882,518",0.94
Louisiana,7/6/2019,"1,844",6/29/2019,"17,097","1,882,518",0.91
Louisiana,7/13/2019,"2,410",7/6/2019,"17,408","1,887,439",0.92
Louisiana,7/20/2019,"2,349",7/13/2019,"17,688","1,887,439",0.94
Louisiana,7/27/2019,"2,022",7/20/2019,"17,740","1,887,439",0.94
Louisiana,8/3/2019,"2,126",7/27/2019,"18,179","1,887,439",0.96
Louisiana,8/10/2019,"2,081",8/3/2019,"17,513","1,887,439",0.93
Louisiana,8/17/2019,"1,994",8/10/2019,"16,787","1,887,439",0.89
Louisiana,8/24/2019,"1,972",8/17/2019,"16,141","1,887,439",0.86
Louisiana,8/31/2019,"1,881",8/24/2019,"15,678","1,887,439",0.83
Louisiana,9/7/2019,"1,683",8/31/2019,"15,215","1,887,439",0.81
Louisiana,9/14/2019,"1,806",9/7/2019,"14,792","1,887,439",0.78
Louisiana,9/21/2019,"1,653",9/14/2019,"14,515","1,887,439",0.77
Louisiana,9/28/2019,"1,612",9/21/2019,"14,054","1,887,439",0.74
Louisiana,10/5/2019,"1,961",9/28/2019,"14,153","1,887,439",0.75
Louisiana,10/12/2019,"2,069",10/5/2019,"13,420","1,890,973",0.71
Louisiana,10/19/2019,"1,792",10/12/2019,"13,383","1,890,973",0.71
Louisiana,10/26/2019,"1,867",10/19/2019,"13,445","1,890,973",0.71
Louisiana,11/2/2019,"1,762",10/26/2019,"13,852","1,890,973",0.73
Louisiana,11/9/2019,"2,272",11/2/2019,"13,410","1,890,973",0.71
Louisiana,11/16/2019,"2,102",11/9/2019,"13,675","1,890,973",0.72
Louisiana,11/23/2019,"1,903",11/16/2019,"13,955","1,890,973",0.74
Louisiana,11/30/2019,"1,507",11/23/2019,"14,451","1,890,973",0.76
Louisiana,12/7/2019,"2,448",11/30/2019,"14,563","1,890,973",0.77
Louisiana,12/14/2019,"2,227",12/7/2019,"14,705","1,890,973",0.78
Louisiana,12/21/2019,"2,218",12/14/2019,"15,358","1,890,973",0.81
Louisiana,12/28/2019,"1,469",12/21/2019,"15,270","1,890,973",0.81
Louisiana,1/4/2020,"1,658",12/28/2019,"16,553","1,890,973",0.88
Louisiana,1/11/2020,"2,521",1/4/2020,"15,957","1,892,522",0.84
Louisiana,1/18/2020,"2,008",1/11/2020,"16,076","1,892,522",0.85
Louisiana,1/25/2020,"1,878",1/18/2020,"15,500","1,892,522",0.82
Louisiana,2/1/2020,"2,058",1/25/2020,"16,189","1,892,522",0.86
Louisiana,2/8/2020,"1,805",2/1/2020,"15,051","1,892,522",0.8
Louisiana,2/15/2020,"1,739",2/8/2020,"15,057","1,892,522",0.8
Louisiana,2/22/2020,"1,798",2/15/2020,"14,640","1,892,522",0.77
Louisiana,2/29/2020,"1,509",2/22/2020,"15,289","1,892,522",0.81
Louisiana,3/7/2020,"1,698",2/29/2020,"14,199","1,892,522",0.75
Louisiana,3/14/2020,"2,255",3/7/2020,"13,987","1,892,522",0.74
Louisiana,3/21/2020,"72,438",3/14/2020,"14,143","1,892,522",0.75
Maine,1/5/2019,"1,823",12/29/2018,"7,349","595,363",1.23
Maine,1/12/2019,"1,637",1/5/2019,"8,445","596,934",1.41
Maine,1/19/2019,"1,011",1/12/2019,"8,155","596,934",1.37
Maine,1/26/2019,904,1/19/2019,"8,247","596,934",1.38
Maine,2/2/2019,929,1/26/2019,"8,778","596,934",1.47
Maine,2/9/2019,746,2/2/2019,"8,671","596,934",1.45
Maine,2/16/2019,608,2/9/2019,"8,696","596,934",1.46
Maine,2/23/2019,597,2/16/2019,"8,645","596,934",1.45
Maine,3/2/2019,743,2/23/2019,"9,003","596,934",1.51
Maine,3/9/2019,710,3/2/2019,"8,510","596,934",1.43
Maine,3/16/2019,619,3/9/2019,"8,493","596,934",1.42
Maine,3/23/2019,561,3/16/2019,"8,166","596,934",1.37
Maine,3/30/2019,676,3/23/2019,"8,353","596,934",1.4
Maine,4/6/2019,739,3/30/2019,"7,613","596,934",1.28
Maine,4/13/2019,711,4/6/2019,"7,191","598,159",1.2
Maine,4/20/2019,688,4/13/2019,"6,947","598,159",1.16
Maine,4/27/2019,720,4/20/2019,"6,734","598,159",1.13
Maine,5/4/2019,573,4/27/2019,"6,045","598,159",1.01
Maine,5/11/2019,464,5/4/2019,"5,383","598,159",0.9
Maine,5/18/2019,528,5/11/2019,"4,932","598,159",0.82
Maine,5/25/2019,476,5/18/2019,"4,771","598,159",0.8
Maine,6/1/2019,351,5/25/2019,"4,312","598,159",0.72
Maine,6/8/2019,520,6/1/2019,"4,327","598,159",0.72
Maine,6/15/2019,437,6/8/2019,"3,988","598,159",0.67
Maine,6/22/2019,536,6/15/2019,"4,096","598,159",0.68
Maine,6/29/2019,531,6/22/2019,"3,966","598,159",0.66
Maine,7/6/2019,441,6/29/2019,"3,783","598,159",0.63
Maine,7/13/2019,708,7/6/2019,"4,301","600,187",0.72
Maine,7/20/2019,493,7/13/2019,"4,025","600,187",0.67
Maine,7/27/2019,565,7/20/2019,"4,072","600,187",0.68
Maine,8/3/2019,466,7/27/2019,"3,817","600,187",0.64
Maine,8/10/2019,447,8/3/2019,"3,779","600,187",0.63
Maine,8/17/2019,363,8/10/2019,"3,680","600,187",0.61
Maine,8/24/2019,350,8/17/2019,"3,613","600,187",0.6
Maine,8/31/2019,388,8/24/2019,"3,405","600,187",0.57
Maine,9/7/2019,388,8/31/2019,"3,096","600,187",0.52
Maine,9/14/2019,414,9/7/2019,"2,966","600,187",0.49
Maine,9/21/2019,382,9/14/2019,"2,965","600,187",0.49
Maine,9/28/2019,367,9/21/2019,"2,910","600,187",0.48
Maine,10/5/2019,414,9/28/2019,"2,960","600,187",0.49
Maine,10/12/2019,480,10/5/2019,"3,022","601,875",0.5
Maine,10/19/2019,419,10/12/2019,"2,938","601,875",0.49
Maine,10/26/2019,660,10/19/2019,"3,213","601,875",0.53
Maine,11/2/2019,721,10/26/2019,"3,310","601,875",0.55
Maine,11/9/2019,839,11/2/2019,"3,426","601,875",0.57
Maine,11/16/2019,785,11/9/2019,"3,860","601,875",0.64
Maine,11/23/2019,944,11/16/2019,"4,379","601,875",0.73
Maine,11/30/2019,732,11/23/2019,"4,550","601,875",0.76
Maine,12/7/2019,"1,351",11/30/2019,"5,383","601,875",0.89
Maine,12/14/2019,"1,304",12/7/2019,"5,657","601,875",0.94
Maine,12/21/2019,"1,123",12/14/2019,"5,763","601,875",0.96
Maine,12/28/2019,985,12/21/2019,"5,900","601,875",0.98
Maine,1/4/2020,"1,663",12/28/2019,"7,828","601,875",1.3
Maine,1/11/2020,"1,561",1/4/2020,"7,832","602,736",1.3
Maine,1/18/2020,959,1/11/2020,"8,661","602,736",1.44
Maine,1/25/2020,944,1/18/2020,"8,457","602,736",1.4
Maine,2/1/2020,881,1/25/2020,"8,916","602,736",1.48
Maine,2/8/2020,702,2/1/2020,"8,809","602,736",1.46
Maine,2/15/2020,790,2/8/2020,"8,896","602,736",1.48
Maine,2/22/2020,737,2/15/2020,"8,624","602,736",1.43
Maine,2/29/2020,862,2/22/2020,"9,007","602,736",1.49
Maine,3/7/2020,715,2/29/2020,"8,739","602,736",1.45
Maine,3/14/2020,634,3/7/2020,"8,451","602,736",1.4
Maine,3/21/2020,"21,459",3/14/2020,"8,703","602,736",1.44
Maryland,1/5/2019,"4,467",12/29/2018,"33,251","2,515,703",1.32
Maryland,1/12/2019,"5,297",1/5/2019,"32,480","2,526,008",1.29
Maryland,1/19/2019,"4,735",1/12/2019,"32,879","2,526,008",1.3
Maryland,1/26/2019,"4,079",1/19/2019,"33,817","2,526,008",1.34
Maryland,2/2/2019,"3,704",1/26/2019,"34,359","2,526,008",1.36
Maryland,2/9/2019,"3,134",2/2/2019,"33,439","2,526,008",1.32
Maryland,2/16/2019,"3,162",2/9/2019,"32,645","2,526,008",1.29
Maryland,2/23/2019,"2,551",2/16/2019,"32,382","2,526,008",1.28
Maryland,3/2/2019,"2,730",2/23/2019,"32,168","2,526,008",1.27
Maryland,3/9/2019,"2,885",3/2/2019,"31,246","2,526,008",1.24
Maryland,3/16/2019,"2,593",3/9/2019,"30,617","2,526,008",1.21
Maryland,3/23/2019,"2,923",3/16/2019,"28,913","2,526,008",1.14
Maryland,3/30/2019,"2,396",3/23/2019,"28,207","2,526,008",1.12
Maryland,4/6/2019,"2,482",3/30/2019,"26,559","2,526,008",1.05
Maryland,4/13/2019,"2,780",4/6/2019,"25,494","2,535,812",1.01
Maryland,4/20/2019,"3,257",4/13/2019,"24,780","2,535,812",0.98
Maryland,4/27/2019,"2,532",4/20/2019,"25,013","2,535,812",0.99
Maryland,5/4/2019,"2,435",4/27/2019,"23,732","2,535,812",0.94
Maryland,5/11/2019,"2,503",5/4/2019,"23,197","2,535,812",0.91
Maryland,5/18/2019,"2,712",5/11/2019,"21,892","2,535,812",0.86
Maryland,5/25/2019,"3,174",5/18/2019,"24,632","2,535,812",0.97
Maryland,6/1/2019,"2,630",5/25/2019,"25,059","2,535,812",0.99
Maryland,6/8/2019,"3,060",6/1/2019,"25,252","2,535,812",1
Maryland,6/15/2019,"3,360",6/8/2019,"25,397","2,535,812",1
Maryland,6/22/2019,"5,100",6/15/2019,"25,762","2,535,812",1.02
Maryland,6/29/2019,"3,897",6/22/2019,"27,803","2,535,812",1.1
Maryland,7/6/2019,"3,155",6/29/2019,"28,630","2,535,812",1.13
Maryland,7/13/2019,"3,102",7/6/2019,"29,481","2,542,023",1.16
Maryland,7/20/2019,"2,900",7/13/2019,"28,817","2,542,023",1.13
Maryland,7/27/2019,"2,757",7/20/2019,"28,894","2,542,023",1.14
Maryland,8/3/2019,"3,175",7/27/2019,"28,805","2,542,023",1.13
Maryland,8/10/2019,"3,101",8/3/2019,"28,987","2,542,023",1.14
Maryland,8/17/2019,"2,800",8/10/2019,"29,301","2,542,023",1.15
Maryland,8/24/2019,"2,706",8/17/2019,"28,962","2,542,023",1.14
Maryland,8/31/2019,"2,513",8/24/2019,"28,495","2,542,023",1.12
Maryland,9/7/2019,"2,502",8/31/2019,"26,541","2,542,023",1.04
Maryland,9/14/2019,"2,621",9/7/2019,"23,672","2,542,023",0.93
Maryland,9/21/2019,"2,469",9/14/2019,"23,084","2,542,023",0.91
Maryland,9/28/2019,"2,565",9/21/2019,"22,826","2,542,023",0.9
Maryland,10/5/2019,"2,678",9/28/2019,"21,017","2,542,023",0.83
Maryland,10/12/2019,"2,873",10/5/2019,"21,072","2,547,265",0.83
Maryland,10/19/2019,"2,502",10/12/2019,"21,097","2,547,265",0.83
Maryland,10/26/2019,"2,768",10/19/2019,"21,327","2,547,265",0.84
Maryland,11/2/2019,"2,872",10/26/2019,"21,654","2,547,265",0.85
Maryland,11/9/2019,"3,242",11/2/2019,"21,922","2,547,265",0.86
Maryland,11/16/2019,"2,803",11/9/2019,"22,346","2,547,265",0.88
Maryland,11/23/2019,"3,007",11/16/2019,"22,771","2,547,265",0.89
Maryland,11/30/2019,"2,951",11/23/2019,"22,187","2,547,265",0.87
Maryland,12/7/2019,"4,055",11/30/2019,"24,529","2,547,265",0.96
Maryland,12/14/2019,"3,476",12/7/2019,"24,063","2,547,265",0.94
Maryland,12/21/2019,"4,706",12/14/2019,"24,682","2,547,265",0.97
Maryland,12/28/2019,"6,222",12/21/2019,"25,879","2,547,265",1.02
Maryland,1/4/2020,"3,997",12/28/2019,"30,571","2,547,265",1.2
Maryland,1/11/2020,"4,627",1/4/2020,"31,292","2,549,408",1.23
Maryland,1/18/2020,"3,739",1/11/2020,"29,203","2,549,408",1.15
Maryland,1/25/2020,"3,283",1/18/2020,"29,231","2,549,408",1.15
Maryland,2/1/2020,"3,203",1/25/2020,"29,788","2,549,408",1.17
Maryland,2/8/2020,"3,150",2/1/2020,"29,342","2,549,408",1.15
Maryland,2/15/2020,"3,048",2/8/2020,"29,219","2,549,408",1.15
Maryland,2/22/2020,"2,700",2/15/2020,"29,095","2,549,408",1.14
Maryland,2/29/2020,"2,626",2/22/2020,"28,412","2,549,408",1.11
Maryland,3/7/2020,"2,675",2/29/2020,"28,068","2,549,408",1.1
Maryland,3/14/2020,"3,864",3/7/2020,"27,046","2,549,408",1.06
Maryland,3/21/2020,"42,981",3/14/2020,"26,467","2,549,408",1.04
Massachusetts,1/5/2019,"10,252",12/29/2018,"79,688","3,501,425",2.28
Massachusetts,1/12/2019,"8,910",1/5/2019,"80,205","3,513,404",2.28
Massachusetts,1/19/2019,"7,194",1/12/2019,"79,684","3,513,404",2.27
Massachusetts,1/26/2019,"6,581",1/19/2019,"80,947","3,513,404",2.3
Massachusetts,2/2/2019,"5,953",1/26/2019,"82,169","3,513,404",2.34
Massachusetts,2/9/2019,"5,626",2/2/2019,"81,423","3,513,404",2.32
Massachusetts,2/16/2019,"5,015",2/9/2019,"81,390","3,513,404",2.32
Massachusetts,2/23/2019,"9,298",2/16/2019,"81,310","3,513,404",2.31
Massachusetts,3/2/2019,"5,102",2/23/2019,"87,694","3,513,404",2.5
Massachusetts,3/9/2019,"4,809",3/2/2019,"80,661","3,513,404",2.3
Massachusetts,3/16/2019,"4,354",3/9/2019,"79,574","3,513,404",2.26
Massachusetts,3/23/2019,"4,301",3/16/2019,"78,594","3,513,404",2.24
Massachusetts,3/30/2019,"3,711",3/23/2019,"77,330","3,513,404",2.2
Massachusetts,4/6/2019,"4,296",3/30/2019,"70,991","3,513,404",2.02
Massachusetts,4/13/2019,"4,465",4/6/2019,"64,489","3,522,163",1.83
Massachusetts,4/20/2019,"11,276",4/13/2019,"59,708","3,522,163",1.7
Massachusetts,4/27/2019,"4,644",4/20/2019,"63,183","3,522,163",1.79
Massachusetts,5/4/2019,"4,297",4/27/2019,"55,673","3,522,163",1.58
Massachusetts,5/11/2019,"4,067",5/4/2019,"51,771","3,522,163",1.47
Massachusetts,5/18/2019,"4,745",5/11/2019,"50,324","3,522,163",1.43
Massachusetts,5/25/2019,"4,529",5/18/2019,"49,699","3,522,163",1.41
Massachusetts,6/1/2019,"3,797",5/25/2019,"49,765","3,522,163",1.41
Massachusetts,6/8/2019,"4,443",6/1/2019,"49,537","3,522,163",1.41
Massachusetts,6/15/2019,"4,615",6/8/2019,"49,062","3,522,163",1.39
Massachusetts,6/22/2019,"9,275",6/15/2019,"49,746","3,522,163",1.41
Massachusetts,6/29/2019,"6,964",6/22/2019,"55,654","3,522,163",1.58
Massachusetts,7/6/2019,"5,747",6/29/2019,"55,823","3,522,163",1.58
Massachusetts,7/13/2019,"4,905",7/6/2019,"59,033","3,535,875",1.67
Massachusetts,7/20/2019,"4,326",7/13/2019,"56,826","3,535,875",1.61
Massachusetts,7/27/2019,"3,903",7/20/2019,"57,247","3,535,875",1.62
Massachusetts,8/3/2019,"4,193",7/27/2019,"57,903","3,535,875",1.64
Massachusetts,8/10/2019,"4,536",8/3/2019,"56,957","3,535,875",1.61
Massachusetts,8/17/2019,"4,039",8/10/2019,"56,914","3,535,875",1.61
Massachusetts,8/24/2019,"4,036",8/17/2019,"56,457","3,535,875",1.6
Massachusetts,8/31/2019,"4,025",8/24/2019,"56,130","3,535,875",1.59
Massachusetts,9/7/2019,"4,255",8/31/2019,"51,369","3,535,875",1.45
Massachusetts,9/14/2019,"4,028",9/7/2019,"47,123","3,535,875",1.33
Massachusetts,9/21/2019,"3,774",9/14/2019,"44,821","3,535,875",1.27
Massachusetts,9/28/2019,"3,672",9/21/2019,"44,648","3,535,875",1.26
Massachusetts,10/5/2019,"4,378",9/28/2019,"45,073","3,535,875",1.27
Massachusetts,10/12/2019,"4,560",10/5/2019,"44,168","3,546,144",1.25
Massachusetts,10/19/2019,"4,139",10/12/2019,"43,830","3,546,144",1.24
Massachusetts,10/26/2019,"4,683",10/19/2019,"44,131","3,546,144",1.24
Massachusetts,11/2/2019,"5,129",10/26/2019,"45,030","3,546,144",1.27
Massachusetts,11/9/2019,"6,217",11/2/2019,"44,786","3,546,144",1.26
Massachusetts,11/16/2019,"5,397",11/9/2019,"46,300","3,546,144",1.31
Massachusetts,11/23/2019,"6,452",11/16/2019,"48,610","3,546,144",1.37
Massachusetts,11/30/2019,"6,142",11/23/2019,"50,099","3,546,144",1.41
Massachusetts,12/7/2019,"10,239",11/30/2019,"54,340","3,546,144",1.53
Massachusetts,12/14/2019,"9,017",12/7/2019,"58,027","3,546,144",1.64
Massachusetts,12/21/2019,"9,284",12/14/2019,"61,381","3,546,144",1.73
Massachusetts,12/28/2019,"13,251",12/21/2019,"64,273","3,546,144",1.81
Massachusetts,1/4/2020,"9,464",12/28/2019,"76,528","3,546,144",2.16
Massachusetts,1/11/2020,"8,784",1/4/2020,"79,521","3,557,761",2.24
Massachusetts,1/18/2020,"6,940",1/11/2020,"75,076","3,557,761",2.11
Massachusetts,1/25/2020,"6,022",1/18/2020,"75,529","3,557,761",2.12
Massachusetts,2/1/2020,"5,523",1/25/2020,"76,927","3,557,761",2.16
Massachusetts,2/8/2020,"5,878",2/1/2020,"76,492","3,557,761",2.15
Massachusetts,2/15/2020,"5,393",2/8/2020,"76,912","3,557,761",2.16
Massachusetts,2/22/2020,"9,264",2/15/2020,"77,091","3,557,761",2.17
Massachusetts,2/29/2020,"4,865",2/22/2020,"83,220","3,557,761",2.34
Massachusetts,3/7/2020,"4,712",2/29/2020,"75,552","3,557,761",2.12
Massachusetts,3/14/2020,"7,449",3/7/2020,"74,336","3,557,761",2.09
Massachusetts,3/21/2020,"148,452",3/14/2020,"83,127","3,557,761",2.34
Michigan,1/5/2019,"15,380",12/29/2018,"70,485","4,256,044",1.66
Michigan,1/12/2019,"16,109",1/5/2019,"87,582","4,268,378",2.05
Michigan,1/19/2019,"9,655",1/12/2019,"82,324","4,268,378",1.93
Michigan,1/26/2019,"8,855",1/19/2019,"89,907","4,268,378",2.11
Michigan,2/2/2019,"9,017",1/26/2019,"77,171","4,268,378",1.81
Michigan,2/9/2019,"10,373",2/2/2019,"88,223","4,268,378",2.07
Michigan,2/16/2019,"6,400",2/9/2019,"81,774","4,268,378",1.92
Michigan,2/23/2019,"6,241",2/16/2019,"87,042","4,268,378",2.04
Michigan,3/2/2019,"5,485",2/23/2019,"78,068","4,268,378",1.83
Michigan,3/9/2019,"5,927",3/2/2019,"82,469","4,268,378",1.93
Michigan,3/16/2019,"5,156",3/9/2019,"76,084","4,268,378",1.78
Michigan,3/23/2019,"4,887",3/16/2019,"78,958","4,268,378",1.85
Michigan,3/30/2019,"4,737",3/23/2019,"70,441","4,268,378",1.65
Michigan,4/6/2019,"6,682",3/30/2019,"71,366","4,268,378",1.67
Michigan,4/13/2019,"5,579",4/6/2019,"60,805","4,277,987",1.42
Michigan,4/20/2019,"4,842",4/13/2019,"62,658","4,277,987",1.46
Michigan,4/27/2019,"4,691",4/20/2019,"51,581","4,277,987",1.21
Michigan,5/4/2019,"4,637",4/27/2019,"49,314","4,277,987",1.15
Michigan,5/11/2019,"5,016",5/4/2019,"42,462","4,277,987",0.99
Michigan,5/18/2019,"5,866",5/11/2019,"42,602","4,277,987",1
Michigan,5/25/2019,"8,403",5/18/2019,"40,695","4,277,987",0.95
Michigan,6/1/2019,"4,112",5/25/2019,"43,562","4,277,987",1.02
Michigan,6/8/2019,"5,010",6/1/2019,"43,510","4,277,987",1.02
Michigan,6/15/2019,"4,719",6/8/2019,"39,142","4,277,987",0.91
Michigan,6/22/2019,"5,219",6/15/2019,"38,080","4,277,987",0.89
Michigan,6/29/2019,"6,890",6/22/2019,"38,722","4,277,987",0.91
Michigan,7/6/2019,"13,619",6/29/2019,"40,215","4,277,987",0.94
Michigan,7/13/2019,"8,058",7/6/2019,"42,764","4,290,558",1
Michigan,7/20/2019,"9,548",7/13/2019,"56,430","4,290,558",1.32
Michigan,7/27/2019,"5,119",7/20/2019,"47,122","4,290,558",1.1
Michigan,8/3/2019,"4,434",7/27/2019,"47,750","4,290,558",1.11
Michigan,8/10/2019,"4,272",8/3/2019,"43,046","4,290,558",1
Michigan,8/17/2019,"4,056",8/10/2019,"43,437","4,290,558",1.01
Michigan,8/24/2019,"3,791",8/17/2019,"39,150","4,290,558",0.91
Michigan,8/31/2019,"4,353",8/24/2019,"37,750","4,290,558",0.88
Michigan,9/7/2019,"3,988",8/31/2019,"35,946","4,290,558",0.84
Michigan,9/14/2019,"3,573",9/7/2019,"35,623","4,290,558",0.83
Michigan,9/21/2019,"7,831",9/14/2019,"33,799","4,290,558",0.79
Michigan,9/28/2019,"7,406",9/21/2019,"32,597","4,290,558",0.76
Michigan,10/5/2019,"6,803",9/28/2019,"41,252","4,290,558",0.96
Michigan,10/12/2019,"7,267",10/5/2019,"40,454","4,298,761",0.94
Michigan,10/19/2019,"6,180",10/12/2019,"46,200","4,298,761",1.07
Michigan,10/26/2019,"5,571",10/19/2019,"44,957","4,298,761",1.05
Michigan,11/2/2019,"6,072",10/26/2019,"48,371","4,298,761",1.13
Michigan,11/9/2019,"7,559",11/2/2019,"41,868","4,298,761",0.97
Michigan,11/16/2019,"8,872",11/9/2019,"39,394","4,298,761",0.92
Michigan,11/23/2019,"9,288",11/16/2019,"42,811","4,298,761",1
Michigan,11/30/2019,"8,005",11/23/2019,"46,423","4,298,761",1.08
Michigan,12/7/2019,"10,520",11/30/2019,"52,801","4,298,761",1.23
Michigan,12/14/2019,"10,201",12/7/2019,"52,746","4,298,761",1.23
Michigan,12/21/2019,"10,838",12/14/2019,"60,861","4,298,761",1.42
